x;y;z;rho_b
52;59;45;0.389223
53;59;45;0.345847
54;59;45;0.280967
55;59;45;0.197867
56;59;45;0.112923
57;59;45;0.0499817
58;59;45;0.0172893
41;60;45;0.00773201
42;60;45;0.0219141
43;60;45;0.0517834
44;60;45;0.0999032
45;60;45;0.158825
46;60;45;0.214554
47;60;45;0.258649
48;60;45;0.286372
49;60;45;0.298071
50;60;45;0.294016
51;60;45;0.274213
52;60;45;0.23787
53;60;45;0.186947
54;60;45;0.128054
55;60;45;0.073126
56;60;45;0.0341165
57;60;45;0.0130935
43;61;45;0.0116945
44;61;45;0.0252721
45;61;45;0.0465284
46;61;45;0.073261
47;61;45;0.099468
48;61;45;0.119358
49;61;45;0.12852
50;61;45;0.125326
51;61;45;0.110247
52;61;45;0.0864525
53;61;45;0.0591598
54;61;45;0.0346829
55;61;45;0.0173378
56;61;45;0.00742515
45;62;45;0.00878501
46;62;45;0.0146784
47;62;45;0.0213163
48;62;45;0.0269502
49;62;45;0.0297632
50;62;45;0.0287614
51;62;45;0.0243049
52;62;45;0.0179052
53;62;45;0.011468
54;62;45;0.00639665
45;36;46;0.0059773
46;36;46;0.00999933
47;36;46;0.0145807
48;36;46;0.0185135
49;36;46;0.0204843
50;36;46;0.0197802
51;36;46;0.0166576
52;36;46;0.0122195
53;36;46;0.00780287
43;37;46;0.00865895
44;37;46;0.0189005
45;37;46;0.0353453
46;37;46;0.0566787
47;37;46;0.0784392
48;37;46;0.0953533
49;37;46;0.103347
50;37;46;0.100517
51;37;46;0.0875593
52;37;46;0.067522
53;37;46;0.04529
54;37;46;0.0261251
55;37;46;0.0128837
56;37;46;0.00547326
41;38;46;0.00616443
42;38;46;0.0176517
43;38;46;0.0424632
44;38;46;0.0840342
45;38;46;0.137311
46;38;46;0.190106
47;38;46;0.233091
48;38;46;0.261072
49;38;46;0.273014
50;38;46;0.268876
51;38;46;0.248688
52;38;46;0.212579
53;38;46;0.163797
54;38;46;0.10902
55;38;46;0.0606409
56;38;46;0.0276845
57;38;46;0.0104723
40;39;46;0.00823274
41;39;46;0.0266785
42;39;46;0.0694134
43;39;46;0.140707
44;39;46;0.224925
45;39;46;0.300253
46;39;46;0.355735
47;39;46;0.391224
48;39;46;0.411305
49;39;46;0.419183
50;39;46;0.416499
51;39;46;0.402597
52;39;46;0.375375
53;39;46;0.329737
54;39;46;0.26374
55;39;46;0.181416
56;39;46;0.100964
57;39;46;0.0437299
58;39;46;0.0148952
39;40;46;0.00823274
40;40;46;0.0305172
41;40;46;0.0870447
42;40;46;0.182751
43;40;46;0.288288
44;40;46;0.372513
45;40;46;0.426799
46;40;46;0.458135
47;40;46;0.474855
48;40;46;0.482931
49;40;46;0.485847
50;40;46;0.484871
51;40;46;0.479597
52;40;46;0.46755
53;40;46;0.444456
54;40;46;0.402242
55;40;46;0.332931
56;40;46;0.235006
57;40;46;0.129779
58;40;46;0.0526413
59;40;46;0.0159464
38;41;46;0.00616443
39;41;46;0.0266785
40;41;46;0.0870447
41;41;46;0.197803
42;41;46;0.319109
43;41;46;0.408841
44;41;46;0.459773
45;41;46;0.485032
46;41;46;0.496233
47;41;46;0.501153
48;41;46;0.503148
49;41;46;0.503839
50;41;46;0.503596
51;41;46;0.50235
52;41;46;0.499166
53;41;46;0.491567
54;41;46;0.474489
55;41;46;0.437649
56;41;46;0.367901
57;41;46;0.258503
58;41;46;0.135948
59;41;46;0.0493991
60;41;46;0.0128838
38;42;46;0.0176517
39;42;46;0.0694134
40;42;46;0.182751
41;42;46;0.319109
42;42;46;0.419453
43;42;46;0.472052
44;42;46;0.494565
45;42;46;0.502618
46;42;46;0.505315
47;42;46;0.506244
48;42;46;0.506575
49;42;46;0.50669
50;42;46;0.50665
51;42;46;0.506439
52;42;46;0.505904
53;42;46;0.504296
54;42;46;0.499493
55;42;46;0.48568
56;42;46;0.449909
57;42;46;0.3744
58;42;46;0.250306
59;42;46;0.117346
60;42;46;0.0358459
61;42;46;0.00779247
37;43;46;0.00865895
38;43;46;0.0424632
39;43;46;0.140707
40;43;46;0.288288
41;43;46;0.408841
42;43;46;0.472052
43;43;46;0.496866
44;43;46;0.504291
45;43;46;0.506283
46;43;46;0.506823
47;43;46;0.50697
48;43;46;0.507034
49;43;46;0.507044
50;43;46;0.507041
51;43;46;0.507017
52;43;46;0.506886
53;43;46;0.506648
54;43;46;0.505575
55;43;46;0.501609
56;43;46;0.487511
57;43;46;0.445798
58;43;46;0.353813
59;43;46;0.210838
60;43;46;0.080608
61;43;46;0.0194516
37;44;46;0.0189005
38;44;46;0.0840342
39;44;46;0.224925
40;44;46;0.372513
41;44;46;0.459773
42;44;46;0.494565
43;44;46;0.504291
44;44;46;0.506492
45;44;46;0.506941
46;44;46;0.507056
47;44;46;0.507091
48;44;46;0.5071
49;44;46;0.507101
50;44;46;0.507099
51;44;46;0.507102
52;44;46;0.507079
53;44;46;0.507019
54;44;46;0.506801
55;44;46;0.505752
56;44;46;0.500939
57;44;46;0.481449
58;44;46;0.423126
59;44;46;0.301775
60;44;46;0.145246
61;44;46;0.0411233
62;44;46;0.00766513
36;45;46;0.0059773
37;45;46;0.0353453
38;45;46;0.137311
39;45;46;0.300253
40;45;46;0.426799
41;45;46;0.485032
42;45;46;0.502618
43;45;46;0.506283
44;45;46;0.506941
45;45;46;0.507065
46;45;46;0.507104
47;45;46;0.507102
48;45;46;0.507108
49;45;46;0.507107
50;45;46;0.507108
51;45;46;0.507105
52;45;46;0.507103
53;45;46;0.507087
54;45;46;0.50704
55;45;46;0.506753
56;45;46;0.505134
57;45;46;0.496552
58;45;46;0.462307
59;45;46;0.370751
60;45;46;0.214554
61;45;46;0.073261
62;45;46;0.0146784
36;46;46;0.00999933
37;46;46;0.0566787
38;46;46;0.190106
39;46;46;0.355735
40;46;46;0.458135
41;46;46;0.496233
42;46;46;0.505315
43;46;46;0.506823
44;46;46;0.507056
45;46;46;0.507104
46;46;46;0.507098
47;46;46;0.507102
48;46;46;0.507107
49;46;46;0.507104
50;46;46;0.507106
51;46;46;0.507106
52;46;46;0.507101
53;46;46;0.507097
54;46;46;0.507085
55;46;46;0.506987
56;46;46;0.506368
57;46;46;0.502546
58;46;46;0.482544
59;46;46;0.415008
60;46;46;0.274662
61;46;46;0.110393
62;46;46;0.02435
36;47;46;0.0145807
37;47;46;0.0784392
38;47;46;0.233091
39;47;46;0.391224
40;47;46;0.474855
41;47;46;0.501153
42;47;46;0.506244
43;47;46;0.50697
44;47;46;0.507091
45;47;46;0.507102
46;47;46;0.507102
47;47;46;0.507108
48;47;46;0.507107
49;47;46;0.507108
50;47;46;0.507107
51;47;46;0.507108
52;47;46;0.507107
53;47;46;0.507103
54;47;46;0.507102
55;47;46;0.507054
56;47;46;0.506763
57;47;46;0.504777
58;47;46;0.492035
59;47;46;0.441627
60;47;46;0.317185
61;47;46;0.144777
62;47;46;0.0349797
63;47;46;0.00537755
36;48;46;0.0185135
37;48;46;0.0953533
38;48;46;0.261072
39;48;46;0.411305
40;48;46;0.482931
41;48;46;0.503148
42;48;46;0.506575
43;48;46;0.507034
44;48;46;0.5071
45;48;46;0.507108
46;48;46;0.507107
47;48;46;0.507107
48;48;46;0.507109
49;48;46;0.50711
50;48;46;0.507109
51;48;46;0.50711
52;48;46;0.507108
53;48;46;0.507106
54;48;46;0.507107
55;48;46;0.507081
56;48;46;0.506904
57;48;46;0.505615
58;48;46;0.49657
59;48;46;0.455256
60;48;46;0.343063
61;48;46;0.169044
62;48;46;0.0438421
63;48;46;0.00683505
36;49;46;0.0204843
37;49;46;0.103347
38;49;46;0.273014
39;49;46;0.419183
40;49;46;0.485847
41;49;46;0.503839
42;49;46;0.50669
43;49;46;0.507044
44;49;46;0.507101
45;49;46;0.507107
46;49;46;0.507104
47;49;46;0.507108
48;49;46;0.50711
49;49;46;0.507108
50;49;46;0.507109
51;49;46;0.50711
52;49;46;0.507105
53;49;46;0.507108
54;49;46;0.507115
55;49;46;0.507088
56;49;46;0.506955
57;49;46;0.505847
58;49;46;0.49817
59;49;46;0.460446
60;49;46;0.353427
61;49;46;0.180014
62;49;46;0.0481785
63;49;46;0.00757051
36;50;46;0.0197802
37;50;46;0.100517
38;50;46;0.268876
39;50;46;0.416499
40;50;46;0.484871
41;50;46;0.503596
42;50;46;0.50665
43;50;46;0.507041
44;50;46;0.507099
45;50;46;0.507108
46;50;46;0.507106
47;50;46;0.507107
48;50;46;0.507109
49;50;46;0.507109
50;50;46;0.50711
51;50;46;0.50711
52;50;46;0.507107
53;50;46;0.507106
54;50;46;0.507111
55;50;46;0.507083
56;50;46;0.506938
57;50;46;0.505773
58;50;46;0.497621
59;50;46;0.458708
60;50;46;0.349915
61;50;46;0.176173
62;50;46;0.0466415
63;50;46;0.00730823
36;51;46;0.0166576
37;51;46;0.0875593
38;51;46;0.248688
39;51;46;0.402597
40;51;46;0.479597
41;51;46;0.50235
42;51;46;0.506439
43;51;46;0.507017
44;51;46;0.507102
45;51;46;0.507105
46;51;46;0.507106
47;51;46;0.507108
48;51;46;0.50711
49;51;46;0.50711
50;51;46;0.50711
51;51;46;0.507109
52;51;46;0.50711
53;51;46;0.507104
54;51;46;0.507104
55;51;46;0.507077
56;51;46;0.506852
57;51;46;0.505283
58;51;46;0.494702
59;51;46;0.449541
60;51;46;0.331814
61;51;46;0.158128
62;51;46;0.0396983
63;51;46;0.00614681
36;52;46;0.0122195
37;52;46;0.067522
38;52;46;0.212579
39;52;46;0.375375
40;52;46;0.46755
41;52;46;0.499166
42;52;46;0.505904
43;52;46;0.506886
44;52;46;0.507079
45;52;46;0.507103
46;52;46;0.507101
47;52;46;0.507107
48;52;46;0.507108
49;52;46;0.507105
50;52;46;0.507107
51;52;46;0.50711
52;52;46;0.507104
53;52;46;0.507102
54;52;46;0.507107
55;52;46;0.507032
56;52;46;0.506615
57;52;46;0.503924
58;52;46;0.488035
59;52;46;0.429841
60;52;46;0.297578
61;52;46;0.127963
62;52;46;0.0295501
36;53;46;0.00780287
37;53;46;0.04529
38;53;46;0.163797
39;53;46;0.329737
40;53;46;0.444456
41;53;46;0.491567
42;53;46;0.504296
43;53;46;0.506648
44;53;46;0.507019
45;53;46;0.507087
46;53;46;0.507097
47;53;46;0.507103
48;53;46;0.507106
49;53;46;0.507108
50;53;46;0.507106
51;53;46;0.507104
52;53;46;0.507102
53;53;46;0.507107
54;53;46;0.507067
55;53;46;0.506889
56;53;46;0.505913
57;53;46;0.500152
58;53;46;0.473932
59;53;46;0.394998
60;53;46;0.245607
61;53;46;0.0911477
62;53;46;0.0191184
37;54;46;0.0261251
38;54;46;0.10902
39;54;46;0.26374
40;54;46;0.402242
41;54;46;0.474489
42;54;46;0.499493
43;54;46;0.505575
44;54;46;0.506801
45;54;46;0.50704
46;54;46;0.507085
47;54;46;0.507102
48;54;46;0.507107
49;54;46;0.507115
50;54;46;0.507111
51;54;46;0.507104
52;54;46;0.507107
53;54;46;0.507067
54;54;46;0.506946
55;54;46;0.506421
56;54;46;0.50361
57;54;46;0.490513
58;54;46;0.445263
59;54;46;0.338501
60;54;46;0.179369
61;54;46;0.0556316
62;54;46;0.0106956
37;55;46;0.0128837
38;55;46;0.0606409
39;55;46;0.181416
40;55;46;0.332931
41;55;46;0.437649
42;55;46;0.48568
43;55;46;0.501609
44;55;46;0.505752
45;55;46;0.506753
46;55;46;0.506987
47;55;46;0.507054
48;55;46;0.507081
49;55;46;0.507088
50;55;46;0.507083
51;55;46;0.507077
52;55;46;0.507032
53;55;46;0.506889
54;55;46;0.506421
55;55;46;0.504351
56;55;46;0.49592
57;55;46;0.466612
58;55;46;0.391928
59;55;46;0.257069
60;55;46;0.110253
61;55;46;0.0286028
62;55;46;0.00520007
37;56;46;0.00547326
38;56;46;0.0276845
39;56;46;0.100964
40;56;46;0.235006
41;56;46;0.367901
42;56;46;0.449909
43;56;46;0.487511
44;56;46;0.500939
45;56;46;0.505134
46;56;46;0.506368
47;56;46;0.506763
48;56;46;0.506904
49;56;46;0.506955
50;56;46;0.506938
51;56;46;0.506852
52;56;46;0.506615
53;56;46;0.505913
54;56;46;0.50361
55;56;46;0.49592
56;56;46;0.472361
57;56;46;0.414696
58;56;46;0.304238
59;56;46;0.161298
60;56;46;0.0546386
61;56;46;0.0123891
38;57;46;0.0104723
39;57;46;0.0437299
40;57;46;0.129779
41;57;46;0.258503
42;57;46;0.3744
43;57;46;0.445798
44;57;46;0.481449
45;57;46;0.496552
46;57;46;0.502546
47;57;46;0.504777
48;57;46;0.505615
49;57;46;0.505847
50;57;46;0.505773
51;57;46;0.505283
52;57;46;0.503924
53;57;46;0.500152
54;57;46;0.490513
55;57;46;0.466612
56;57;46;0.414696
57;57;46;0.319504
58;57;46;0.190462
59;57;46;0.0778989
60;57;46;0.0217279
39;58;46;0.0148952
40;58;46;0.0526413
41;58;46;0.135948
42;58;46;0.250306
43;58;46;0.353813
44;58;46;0.423126
45;58;46;0.462307
46;58;46;0.482544
47;58;46;0.492035
48;58;46;0.49657
49;58;46;0.49817
50;58;46;0.497621
51;58;46;0.494702
52;58;46;0.488035
53;58;46;0.473932
54;58;46;0.445263
55;58;46;0.391928
56;58;46;0.304238
57;58;46;0.190462
58;58;46;0.0870693
59;58;46;0.0285246
60;58;46;0.00711214
40;59;46;0.0159464
41;59;46;0.0493991
42;59;46;0.117346
43;59;46;0.210838
44;59;46;0.301775
45;59;46;0.370751
46;59;46;0.415008
47;59;46;0.441627
48;59;46;0.455256
49;59;46;0.460446
50;59;46;0.458708
51;59;46;0.449541
52;59;46;0.429841
53;59;46;0.394998
54;59;46;0.338501
55;59;46;0.257069
56;59;46;0.161298
57;59;46;0.0778989
58;59;46;0.0285246
59;59;46;0.00821664
41;60;46;0.0128838
42;60;46;0.0358459
43;60;46;0.080608
44;60;46;0.145246
45;60;46;0.214554
46;60;46;0.274662
47;60;46;0.317185
48;60;46;0.343063
49;60;46;0.353427
50;60;46;0.349915
51;60;46;0.331814
52;60;46;0.297578
53;60;46;0.245607
54;60;46;0.179369
55;60;46;0.110253
56;60;46;0.0546386
57;60;46;0.0217279
58;60;46;0.00711214
42;61;46;0.00779247
43;61;46;0.0194516
44;61;46;0.0411233
45;61;46;0.073261
46;61;46;0.110393
47;61;46;0.144777
48;61;46;0.169044
49;61;46;0.180014
50;61;46;0.176173
51;61;46;0.158128
52;61;46;0.127963
53;61;46;0.0911477
54;61;46;0.0556316
55;61;46;0.0286028
56;61;46;0.0123891
44;62;46;0.00766513
45;62;46;0.0146784
46;62;46;0.02435
47;62;46;0.0349797
48;62;46;0.0438421
49;62;46;0.0481785
50;62;46;0.0466415
51;62;46;0.0396983
52;62;46;0.0295501
53;62;46;0.0191184
54;62;46;0.0106956
55;62;46;0.00520007
47;63;46;0.00537755
48;63;46;0.00683505
49;63;46;0.00757051
50;63;46;0.00730823
51;63;46;0.00614681
45;36;47;0.00872207
46;36;47;0.0145807
47;36;47;0.0211904
48;36;47;0.0267952
49;36;47;0.0295851
50;36;47;0.0285896
51;36;47;0.0241624
52;36;47;0.0177912
53;36;47;0.011392
54;36;47;0.0063428
42;37;47;0.00500496
43;37;47;0.012628
44;37;47;0.0273222
45;37;47;0.050178
46;37;47;0.0784392
47;37;47;0.106091
48;37;47;0.12682
49;37;47;0.13643
50;37;47;0.133053
51;37;47;0.117325
52;37;47;0.0923735
53;37;47;0.0635659
54;37;47;0.0374503
55;37;47;0.0187376
56;37;47;0.00798821
41;38;47;0.0089957
42;38;47;0.0255585
43;38;47;0.0596713
44;38;47;0.112921
45;38;47;0.175336
46;38;47;0.233091
47;38;47;0.276995
48;38;47;0.30451
49;38;47;0.31592
50;38;47;0.311982
51;38;47;0.29241
52;38;47;0.256445
53;38;47;0.204637
54;38;47;0.143027
55;38;47;0.0834824
56;38;47;0.0395846
57;38;47;0.0152535
40;39;47;0.012005
41;39;47;0.0381766
42;39;47;0.0946152
43;39;47;0.179269
44;39;47;0.268863
45;39;47;0.341625
46;39;47;0.391224
47;39;47;0.421765
48;39;47;0.438274
49;39;47;0.444579
50;39;47;0.442465
51;39;47;0.43127
52;39;47;0.408002
53;39;47;0.368561
54;39;47;0.307053
55;39;47;0.223783
56;39;47;0.133329
57;39;47;0.061273
58;39;47;0.0216149
59;39;47;0.00611106
39;40;47;0.012005
40;40;47;0.0434202
41;40;47;0.116606
42;40;47;0.225016
43;40;47;0.33064
44;40;47;0.406017
45;40;47;0.450764
46;40;47;0.474855
47;40;47;0.486848
48;40;47;0.492546
49;40;47;0.494569
50;40;47;0.493887
51;40;47;0.490193
52;40;47;0.481768
53;40;47;0.464398
54;40;47;0.431044
55;40;47;0.371463
56;40;47;0.279047
57;40;47;0.166861
58;40;47;0.0730052
59;40;47;0.0231099
60;40;47;0.00566698
38;41;47;0.0089957
39;41;47;0.0381766
40;41;47;0.116606
41;41;47;0.240677
42;41;47;0.359236
43;41;47;0.436256
44;41;47;0.47611
45;41;47;0.493823
46;41;47;0.501153
47;41;47;0.504015
48;41;47;0.505095
49;41;47;0.505442
50;41;47;0.50534
51;41;47;0.504649
52;41;47;0.502892
53;41;47;0.498202
54;41;47;0.486611
55;41;47;0.459291
56;41;47;0.402102
57;41;47;0.30243
58;41;47;0.173804
59;41;47;0.0687742
60;41;47;0.0187364
37;42;47;0.00500496
38;42;47;0.0255585
39;42;47;0.0946152
40;42;47;0.225016
41;42;47;0.359236
42;42;47;0.444781
43;42;47;0.48502
44;42;47;0.499939
45;42;47;0.504826
46;42;47;0.506244
47;42;47;0.506703
48;42;47;0.506868
49;42;47;0.506927
50;42;47;0.50691
51;42;47;0.506807
52;42;47;0.506516
53;42;47;0.505744
54;42;47;0.50299
55;42;47;0.494245
56;42;47;0.468835
57;42;47;0.407533
58;42;47;0.294424
59;42;47;0.152521
60;42;47;0.0507358
61;42;47;0.0113654
37;43;47;0.012628
38;43;47;0.0596713
39;43;47;0.179269
40;43;47;0.33064
41;43;47;0.436256
42;43;47;0.48502
43;43;47;0.501332
44;43;47;0.505722
45;43;47;0.506731
46;43;47;0.50697
47;43;47;0.507068
48;43;47;0.507085
49;43;47;0.507087
50;43;47;0.507085
51;43;47;0.50708
52;43;47;0.507038
53;43;47;0.506879
54;43;47;0.506405
55;43;47;0.504266
56;43;47;0.495386
57;43;47;0.465706
58;43;47;0.389879
59;43;47;0.25458
60;43;47;0.108674
61;43;47;0.028096
62;43;47;0.00508101
37;44;47;0.0273222
38;44;47;0.112921
39;44;47;0.268863
40;44;47;0.406017
41;44;47;0.47611
42;44;47;0.499939
43;44;47;0.505722
44;44;47;0.506847
45;44;47;0.507028
46;44;47;0.507091
47;44;47;0.507102
48;44;47;0.507104
49;44;47;0.50711
50;44;47;0.507108
51;44;47;0.507099
52;44;47;0.507107
53;44;47;0.507065
54;44;47;0.506947
55;44;47;0.506485
56;44;47;0.503891
57;44;47;0.491422
58;44;47;0.447879
59;44;47;0.34314
60;44;47;0.184191
61;44;47;0.0579807
62;44;47;0.0111916
36;45;47;0.00872207
37;45;47;0.050178
38;45;47;0.175336
39;45;47;0.341625
40;45;47;0.450764
41;45;47;0.493823
42;45;47;0.504826
43;45;47;0.506731
44;45;47;0.507028
45;45;47;0.507095
46;45;47;0.507102
47;45;47;0.507102
48;45;47;0.507105
49;45;47;0.507106
50;45;47;0.507106
51;45;47;0.507102
52;45;47;0.507104
53;45;47;0.507106
54;45;47;0.507071
55;45;47;0.506936
56;45;47;0.50617
57;45;47;0.501289
58;45;47;0.477961
59;45;47;0.404238
60;45;47;0.258649
61;45;47;0.099468
62;45;47;0.0213163
36;46;47;0.0145807
37;46;47;0.0784392
38;46;47;0.233091
39;46;47;0.391224
40;46;47;0.474855
41;46;47;0.501153
42;46;47;0.506244
43;46;47;0.50697
44;46;47;0.507091
45;46;47;0.507102
46;46;47;0.507102
47;46;47;0.507108
48;46;47;0.507107
49;46;47;0.507108
50;46;47;0.507107
51;46;47;0.507108
52;46;47;0.507107
53;46;47;0.507103
54;46;47;0.507102
55;46;47;0.507054
56;46;47;0.506763
57;46;47;0.504777
58;46;47;0.492035
59;46;47;0.441627
60;46;47;0.317185
61;46;47;0.144777
62;46;47;0.0349797
63;46;47;0.00537755
36;47;47;0.0211904
37;47;47;0.106091
38;47;47;0.276995
39;47;47;0.421765
40;47;47;0.486848
41;47;47;0.504015
42;47;47;0.506703
43;47;47;0.507068
44;47;47;0.507102
45;47;47;0.507102
46;47;47;0.507108
47;47;47;0.507111
48;47;47;0.507108
49;47;47;0.50711
50;47;47;0.507109
51;47;47;0.507109
52;47;47;0.507109
53;47;47;0.507106
54;47;47;0.507106
55;47;47;0.507101
56;47;47;0.506948
57;47;47;0.505957
58;47;47;0.498616
59;47;47;0.462146
60;47;47;0.357153
61;47;47;0.183748
62;47;47;0.049716
63;47;47;0.00784274
36;48;47;0.0267952
37;48;47;0.12682
38;48;47;0.30451
39;48;47;0.438274
40;48;47;0.492546
41;48;47;0.505095
42;48;47;0.506868
43;48;47;0.507085
44;48;47;0.507104
45;48;47;0.507105
46;48;47;0.507107
47;48;47;0.507108
48;48;47;0.507109
49;48;47;0.507109
50;48;47;0.507109
51;48;47;0.50711
52;48;47;0.50711
53;48;47;0.507109
54;48;47;0.507105
55;48;47;0.507107
56;48;47;0.507041
57;48;47;0.506378
58;48;47;0.501391
59;48;47;0.472667
60;48;47;0.379952
61;48;47;0.210671
62;48;47;0.0616095
63;48;47;0.00997005
36;49;47;0.0295851
37;49;47;0.13643
38;49;47;0.31592
39;49;47;0.444579
40;49;47;0.494569
41;49;47;0.505442
42;49;47;0.506927
43;49;47;0.507087
44;49;47;0.50711
45;49;47;0.507106
46;49;47;0.507108
47;49;47;0.50711
48;49;47;0.507109
49;49;47;0.507109
50;49;47;0.507109
51;49;47;0.50711
52;49;47;0.507109
53;49;47;0.507106
54;49;47;0.507108
55;49;47;0.507102
56;49;47;0.507048
57;49;47;0.506536
58;49;47;0.502251
59;49;47;0.476529
60;49;47;0.389273
61;49;47;0.22236
62;49;47;0.06734
63;49;47;0.0110448
36;50;47;0.0285896
37;50;47;0.133053
38;50;47;0.311982
39;50;47;0.442465
40;50;47;0.493887
41;50;47;0.50534
42;50;47;0.50691
43;50;47;0.507085
44;50;47;0.507108
45;50;47;0.507106
46;50;47;0.507107
47;50;47;0.507109
48;50;47;0.507109
49;50;47;0.507109
50;50;47;0.507109
51;50;47;0.50711
52;50;47;0.50711
53;50;47;0.507108
54;50;47;0.507108
55;50;47;0.507104
56;50;47;0.507045
57;50;47;0.506484
58;50;47;0.501988
59;50;47;0.475248
60;50;47;0.386063
61;50;47;0.21833
62;50;47;0.0653203
63;50;47;0.0106615
36;51;47;0.0241624
37;51;47;0.117325
38;51;47;0.29241
39;51;47;0.43127
40;51;47;0.490193
41;51;47;0.504649
42;51;47;0.506807
43;51;47;0.50708
44;51;47;0.507099
45;51;47;0.507102
46;51;47;0.507108
47;51;47;0.507109
48;51;47;0.50711
49;51;47;0.50711
50;51;47;0.50711
51;51;47;0.50711
52;51;47;0.507112
53;51;47;0.50711
54;51;47;0.507107
55;51;47;0.507107
56;51;47;0.507006
57;51;47;0.506228
58;51;47;0.500276
59;51;47;0.468234
60;51;47;0.370176
61;51;47;0.198623
62;51;47;0.0560944
63;51;47;0.00896798
36;52;47;0.0177912
37;52;47;0.0923735
38;52;47;0.256445
39;52;47;0.408002
40;52;47;0.481768
41;52;47;0.502892
42;52;47;0.506516
43;52;47;0.507038
44;52;47;0.507107
45;52;47;0.507104
46;52;47;0.507107
47;52;47;0.507109
48;52;47;0.50711
49;52;47;0.507109
50;52;47;0.50711
51;52;47;0.507112
52;52;47;0.507111
53;52;47;0.507102
54;52;47;0.507104
55;52;47;0.507087
56;52;47;0.506868
57;52;47;0.505494
58;52;47;0.495901
59;52;47;0.453256
60;52;47;0.338888
61;52;47;0.164984
62;52;47;0.0422399
63;52;47;0.00657227
36;53;47;0.011392
37;53;47;0.0635659
38;53;47;0.204637
39;53;47;0.368561
40;53;47;0.464398
41;53;47;0.498202
42;53;47;0.505744
43;53;47;0.506879
44;53;47;0.507065
45;53;47;0.507106
46;53;47;0.507103
47;53;47;0.507106
48;53;47;0.507109
49;53;47;0.507106
50;53;47;0.507108
51;53;47;0.50711
52;53;47;0.507102
53;53;47;0.507102
54;53;47;0.507098
55;53;47;0.507012
56;53;47;0.506562
57;53;47;0.503442
58;53;47;0.486192
59;53;47;0.424916
60;53;47;0.289527
61;53;47;0.121646
62;53;47;0.0276362
36;54;47;0.0063428
37;54;47;0.0374503
38;54;47;0.143027
39;54;47;0.307053
40;54;47;0.431044
41;54;47;0.486611
42;54;47;0.50299
43;54;47;0.506405
44;54;47;0.506947
45;54;47;0.507071
46;54;47;0.507102
47;54;47;0.507106
48;54;47;0.507105
49;54;47;0.507108
50;54;47;0.507108
51;54;47;0.507107
52;54;47;0.507104
53;54;47;0.507098
54;54;47;0.507031
55;54;47;0.506813
56;54;47;0.505368
57;54;47;0.497432
58;54;47;0.465163
59;54;47;0.376334
60;54;47;0.221639
61;54;47;0.0770831
62;54;47;0.0155875
37;55;47;0.0187376
38;55;47;0.0834824
39;55;47;0.223783
40;55;47;0.371463
41;55;47;0.459291
42;55;47;0.494245
43;55;47;0.504266
44;55;47;0.506485
45;55;47;0.506936
46;55;47;0.507054
47;55;47;0.507101
48;55;47;0.507107
49;55;47;0.507102
50;55;47;0.507104
51;55;47;0.507107
52;55;47;0.507087
53;55;47;0.507012
54;55;47;0.506813
55;55;47;0.505757
56;55;47;0.500751
57;55;47;0.481108
58;55;47;0.422405
59;55;47;0.30078
60;55;47;0.144336
61;55;47;0.040879
62;55;47;0.0075876
37;56;47;0.00798821
38;56;47;0.0395846
39;56;47;0.133329
40;56;47;0.279047
41;56;47;0.402102
42;56;47;0.468835
43;56;47;0.495386
44;56;47;0.503891
45;56;47;0.50617
46;56;47;0.506763
47;56;47;0.506948
48;56;47;0.507041
49;56;47;0.507048
50;56;47;0.507045
51;56;47;0.507006
52;56;47;0.506868
53;56;47;0.506562
54;56;47;0.505368
55;56;47;0.500751
56;56;47;0.485262
57;56;47;0.440945
58;56;47;0.345619
59;56;47;0.201957
60;56;47;0.0757027
61;56;47;0.0180289
38;57;47;0.0152535
39;57;47;0.061273
40;57;47;0.166861
41;57;47;0.30243
42;57;47;0.407533
43;57;47;0.465706
44;57;47;0.491422
45;57;47;0.501289
46;57;47;0.504777
47;57;47;0.505957
48;57;47;0.506378
49;57;47;0.506536
50;57;47;0.506484
51;57;47;0.506228
52;57;47;0.505494
53;57;47;0.503442
54;57;47;0.497432
55;57;47;0.481108
56;57;47;0.440945
57;57;47;0.35967
58;57;47;0.233028
59;57;47;0.105311
60;57;47;0.0312878
61;57;47;0.00670125
39;58;47;0.0216149
40;58;47;0.0730052
41;58;47;0.173804
42;58;47;0.294424
43;58;47;0.389879
44;58;47;0.447879
45;58;47;0.477961
46;58;47;0.492035
47;58;47;0.498616
48;58;47;0.501391
49;58;47;0.502251
50;58;47;0.501988
51;58;47;0.500276
52;58;47;0.495901
53;58;47;0.486192
54;58;47;0.465163
55;58;47;0.422405
56;58;47;0.345619
57;58;47;0.233028
58;58;47;0.11668
59;58;47;0.0407029
60;58;47;0.0103743
39;59;47;0.00611106
40;59;47;0.0231099
41;59;47;0.0687742
42;59;47;0.152521
43;59;47;0.25458
44;59;47;0.34314
