time;PosX;PosY;v_x;v_y;Re;alpha;a
14410;302.921;732.895;-0.00101246;0.0553552;124.641;-0.024261597495317467;21.986914474093183
14420;302.909;733.447;-0.00106617;0.0553253;124.574;-0.03024300516898616;21.40367016548614
14430;302.9;734.003;-0.00110119;0.0553621;124.657;-0.031143152652201953;21.402206584098707
14440;302.887;734.556;-0.00115408;0.0553515;124.633;-0.03185444932805065;21.41877340655743
14450;302.876;735.111;-0.00119719;0.0553598;124.652;-0.033443285637010454;21.340684677596983
14460;302.863;735.665;-0.00124218;0.0553526;124.636;-0.03322053148393335;21.424604848698767
14470;302.85;736.219;-0.00129864;0.055358;124.648;-0.03530697474032009;21.32829267080359
14480;302.837;736.773;-0.00133724;0.055361;124.654;-0.036368091240619765;21.316221756343616
14490;302.824;737.327;-0.00138404;0.055342;124.612;-0.03689410264356795;21.352485970768136
14500;302.81;737.881;-0.00142099;0.0553604;124.653;-0.038850556684164095;21.259128382774115
14510;302.795;738.433;-0.00146657;0.0553161;124.553;-0.042869266342405773;20.924856622852367
14520;302.781;738.989;-0.0015047;0.0553434;124.615;-0.04064682598100916;21.253441784101454
14530;302.765;739.543;-0.00155959;0.0553358;124.598;-0.04168833462354382;21.229607984821733
14540;302.749;740.095;-0.00160215;0.0553225;124.568;-0.04629069521752787;20.869299513565075
14550;302.733;740.65;-0.00165307;0.0553358;124.598;-0.04392544835966663;21.186737103977606
14560;302.716;741.203;-0.0016984;0.0553107;124.541;-0.04840371781013093;20.8414945237744
14570;302.699;741.757;-0.00174003;0.055317;124.555;-0.04571500539808941;21.193198028034544
14580;302.681;742.311;-0.00179301;0.0552942;124.504;-0.0468071632965443;21.158923727233446
14590;302.664;742.864;-0.00182457;0.0553115;124.543;-0.051707501298359604;20.79820636685222
14600;302.644;743.418;-0.00187863;0.0552842;124.482;-0.0491570280027183;21.12243609763012
14610;302.627;743.971;-0.00190952;0.0553045;124.527;-0.05407540689286554;20.751128510837255
14620;302.607;744.525;-0.00196007;0.0552962;124.509;-0.050876206893400944;21.1329069664987
14630;302.587;745.079;-0.00200676;0.0553038;124.526;-0.05239395233916577;21.060488254493336
14640;302.566;745.631;-0.00205025;0.0553099;124.539;-0.06255746850646965;20.33213868883051
14650;302.545;746.186;-0.0020959;0.0553056;124.53;-0.054492751321433365;21.04041385396104
14660;302.525;746.741;-0.00213764;0.0553216;124.566;-0.055380927402804925;21.0299147313621
14670;302.502;747.293;-0.00218569;0.0553086;124.536;-0.06101694168342463;20.623535172605997
14680;302.482;747.848;-0.00222161;0.0553272;124.578;-0.05797499046647181;20.968548386185873
14690;302.458;748.398;-0.0022762;0.0552937;124.503;-0.06859515217869694;20.236798533334778
14700;302.436;748.955;-0.00231627;0.0553295;124.584;-0.059666192804764887;20.973808884619338
14710;302.412;749.508;-0.00236603;0.0553175;124.556;-0.060994122389797234;20.929550567209745
14720;302.387;750.06;-0.00241938;0.055331;124.587;-0.07229035470833581;20.173621022837473
14730;302.364;750.616;-0.00245768;0.0553336;124.593;-0.06259730226699844;20.950413689435518
14740;302.338;751.169;-0.00250642;0.0553317;124.589;-0.0679420291121195;20.572837307672785
14750;302.313;751.724;-0.00255268;0.0553539;124.638;-0.06332491141997001;21.047133455211267
14760;302.287;752.278;-0.00260621;0.0553389;124.605;-0.06448897162539077;21.00748701639902
14770;302.262;752.834;-0.00263085;0.0553618;124.656;-0.05755118905755939;21.77634165763161
14780;302.234;753.387;-0.00269283;0.0553542;124.639;-0.06498102320579674;21.11624019656016
14790;302.208;753.943;-0.00273251;0.0553702;124.675;-0.05342491624369945;22.54923467217305
14800;302.18;754.497;-0.00277737;0.0553696;124.674;-0.05429965493169731;22.54659002531323
14810;302.152;755.051;-0.00281548;0.0553733;124.682;-0.05518548364972693;22.546827802816637
14820;302.123;755.606;-0.00287077;0.0553779;124.692;-0.05598145885370237;22.543150782173193
14830;302.094;756.16;-0.00291776;0.0553716;124.678;-0.056738452821040536;22.545994443481334
14840;302.065;756.715;-0.00295545;0.0553902;124.72;-0.05765129349982414;22.54010481974756
14850;302.034;757.269;-0.0030092;0.0553756;124.687;-0.05841515676885227;22.545937062629065
14860;302.003;757.823;-0.0030547;0.0553883;124.716;-0.05939171425812369;22.539045954898633
14870;301.972;758.378;-0.00309957;0.0553851;124.709;-0.0602179502621288;22.541494157749266
14880;301.942;758.932;-0.00314031;0.0553846;124.708;-0.06107590037178711;22.538467446884276
14890;301.91;759.486;-0.00317987;0.0553685;124.671;-0.06191896543106028;22.538517792440985
14900;301.878;760.04;-0.00323039;0.0553757;124.688;-0.06274690031289046;22.538202685307898
14910;301.846;760.595;-0.00326653;0.0553698;124.674;-0.06359616356257244;22.535077054798602
14920;301.812;761.149;-0.00332093;0.0553738;124.683;-0.06431948239459939;22.537592992458798
14930;301.778;761.703;-0.00336736;0.0553751;124.686;-0.06530875761635263;22.53441285837436
14940;301.745;762.257;-0.00340827;0.0553595;124.651;-0.06596322565341634;22.53837571385697
14950;301.71;762.812;-0.00345093;0.0553792;124.695;-0.06688252836189708;22.532564843703206
14960;301.677;763.366;-0.00347963;0.0553728;124.681;-0.06775403635229067;22.53469950565617
14970;301.641;763.921;-0.00353362;0.0553878;124.715;-0.06861866355014082;22.531658461646824
14980;301.606;764.475;-0.00356618;0.0553809;124.699;-0.06941434816555064;22.53138854002966
14990;301.57;765.029;-0.00361523;0.0553888;124.717;-0.0701432437045317;22.531050708037885
15000;301.533;765.584;-0.00366241;0.0553989;124.74;-0.0710061552015311;22.52863202901922
15010;301.497;766.138;-0.00369441;0.0553902;124.72;-0.07170857801239214;22.53209368791456
15020;301.459;766.693;-0.00374175;0.0554126;124.771;-0.07252688860942108;22.527734026931753
15030;301.422;767.247;-0.00377972;0.0553999;124.742;-0.07329092442255303;22.53239820883569
15040;301.384;767.802;-0.00382397;0.055419;124.785;-0.074143327908987;22.527489343982037
15050;301.346;768.358;-0.00385556;0.0554244;124.797;-0.07504722377780552;22.530603213474844
15060;301.306;768.912;-0.00390738;0.0554266;124.802;-0.07580284518708733;22.52886037897421
15070;301.267;769.467;-0.00394346;0.0554254;124.8;-0.07653849280313879;22.52814452071979
15080;301.227;770.021;-0.00398709;0.0554199;124.787;-0.0772334393286442;22.528308861770512
15090;301.188;770.576;-0.00401955;0.0554279;124.805;-0.07809749962707449;22.527400368217577
15100;301.145;771.13;-0.00407243;0.0554147;124.775;-0.07883164195730175;22.52992975665618
15110;301.105;771.686;-0.00411304;0.0554241;124.797;-0.07958657979446193;22.52744063472432
15120;301.063;772.24;-0.00415395;0.0554075;124.759;-0.0803348462912066;22.53038281780566
15130;301.021;772.795;-0.00419219;0.05541;124.765;-0.08112675253910062;22.529363151744835
15140;300.979;773.35;-0.00423196;0.0554038;124.751;-0.08184198850175087;22.532365619951637
15150;300.937;773.904;-0.00426192;0.0553887;124.717;-0.0826413902992334;22.53125424619649
15160;300.895;774.459;-0.004306;0.0553894;124.718;-0.08329071803495874;22.531446695312358
15170;300.851;775.013;-0.00433985;0.0553788;124.695;-0.08407326431104478;22.53334390508924
15180;300.807;775.568;-0.00438735;0.0553805;124.698;-0.08476866364806779;22.5309429008994
15190;300.763;776.121;-0.0044192;0.0553549;124.641;-0.08547463992268099;22.536344894312094
15200;300.719;776.676;-0.00445969;0.0553758;124.688;-0.08627592015044191;22.530883813232297
15210;300.674;777.231;-0.00449694;0.0553621;124.657;-0.08686414858210662;22.53520192967754
15220;300.629;777.784;-0.00453219;0.05536;124.652;-0.08765205811200454;22.533950402750975
15230;300.584;778.339;-0.00456347;0.0553663;124.666;-0.08838070524950006;22.53645271766898
15240;300.537;778.893;-0.00460679;0.0553546;124.64;-0.08902551019181465;22.53638844084086
15250;300.491;779.447;-0.00464189;0.0553522;124.635;-0.08974273559379306;22.53695223392591
15260;300.444;780;-0.00468009;0.0553373;124.601;-0.09031058762012373;22.538765841247674
15270;300.398;780.555;-0.00471104;0.0553483;124.626;-0.0911077587121335;22.536900312368644
15280;300.349;781.108;-0.00475465;0.0553381;124.603;-0.09176841957461712;22.541083207714834
15290;300.303;781.662;-0.00477817;0.0553382;124.603;-0.09245779028611223;22.53937554812933
15300;300.254;782.217;-0.00481953;0.0553447;124.618;-0.09312747245107189;22.540954723635487
15310;300.205;782.77;-0.00485107;0.0553397;124.607;-0.0938044193632539;22.54046724219329
15320;300.156;783.325;-0.00489038;0.0553457;124.62;-0.09437280419231595;22.543705204152516
15330;300.106;783.878;-0.00492993;0.0553351;124.596;-0.09497989791531936;22.543334207397464
15340;300.059;784.432;-0.0049458;0.0553213;124.565;-0.09571502404035025;22.54557327706964
15350;300.007;784.985;-0.00499554;0.0553092;124.538;-0.0962221507663882;22.548481770944726
15360;299.958;785.54;-0.00501823;0.055315;124.551;-0.09694829368886848;22.54724545708246
15370;299.907;786.093;-0.00505058;0.0552988;124.514;-0.09751342999712279;22.550616396734604
15380;299.856;786.646;-0.00509045;0.0553064;124.532;-0.09814294339863627;22.54933430878998
15390;299.806;787.2;-0.00511357;0.0552991;124.515;-0.09872344055263985;22.552562190410782
15400;299.755;787.754;-0.00514488;0.0552992;124.515;-0.09929583954082045;22.553353750608807
15410;299.702;788.308;-0.00517922;0.0553069;124.533;-0.09995142716989545;22.55531151951243
15420;299.651;788.861;-0.00520859;0.0552944;124.504;-0.10042546064938723;22.556395354856964
15430;299.599;789.415;-0.00523059;0.0552971;124.511;-0.10103114464772653;22.55787331155073
15440;299.547;789.967;-0.00525101;0.0552806;124.474;-0.10156743265989344;22.559894789348643
15450;299.494;790.521;-0.00528863;0.0552855;124.484;-0.10221007707935875;22.559827507279024
15460;299.44;791.075;-0.00532003;0.0552874;124.489;-0.10273542035658202;22.561686373293007
15470;299.386;791.628;-0.00534949;0.0552824;124.478;-0.10327790928596836;22.561389977250954
15480;299.333;792.182;-0.0053759;0.0552848;124.483;-0.10381293120222493;22.562373507700137
15490;299.279;792.734;-0.00540183;0.0552743;124.459;-0.1043640216999825;22.563758666157334
15500;299.225;793.288;-0.00542787;0.0552772;124.466;-0.10487597371744181;22.566156027275746
15510;299.169;793.84;-0.00546657;0.0552539;124.413;-0.10533953614464661;22.567037900215006
15520;299.116;794.395;-0.00547919;0.0552525;124.41;-0.10590056241623876;22.570220197941538
15530;299.058;794.946;-0.00551994;0.0552227;124.343;-0.10629109707253741;22.572084189024217
15540;299.004;795.5;-0.0055343;0.0552353;124.371;-0.10690173228821027;22.570822023933548
15550;298.948;796.052;-0.00557009;0.0552202;124.337;-0.10727274238495577;22.572207233243322
15560;298.893;796.605;-0.0055864;0.055216;124.328;-0.10780893542998118;22.573209256259332
15570;298.838;797.158;-0.00560496;0.0552123;124.32;-0.1083132051451537;22.574679389074376
15580;298.781;797.71;-0.00562832;0.0551982;124.288;-0.10873927510811303;22.576970559929165
15590;298.724;798.264;-0.00565493;0.0552067;124.307;-0.1092352104848908;22.57764692792101
15600;298.667;798.815;-0.00567684;0.0551941;124.279;-0.10964994078776161;22.579831268666524
15610;298.611;799.369;-0.00569788;0.0552034;124.3;-0.11001504420915206;22.581182411076238
15620;298.553;799.92;-0.00572012;0.0551879;124.265;-0.1103757207325034;22.582051866269605
15630;298.496;800.474;-0.00573693;0.0551982;124.288;-0.11087552847091778;22.581837403657616
15640;298.439;801.026;-0.00575071;0.0551945;124.28;-0.11132193083836822;22.58360081173128
15650;298.381;801.578;-0.00577517;0.0551908;124.271;-0.11171400024791779;22.583032961495036
15660;298.323;802.131;-0.00579591;0.0551935;124.277;-0.11211711046141122;22.584217611018808
15670;298.264;802.683;-0.00582442;0.0551918;124.273;-0.11241712280554172;22.58374638727442
15680;298.206;803.236;-0.00584555;0.0551855;124.259;-0.11280249255748304;22.58694642643848
15690;298.147;803.787;-0.00585859;0.0551722;124.229;-0.1130812930133782;22.587472621196298
15700;298.089;804.341;-0.00587564;0.0551752;124.236;-0.11347937680924597;22.58966134168825
15710;298.029;804.892;-0.00589931;0.055157;124.195;-0.11371999038851613;22.590784609463075
15720;297.971;805.445;-0.0059048;0.0551658;124.215;-0.11423481359057965;22.5904288226836
15730;297.912;805.997;-0.00592257;0.0551567;124.195;-0.11447289272180519;22.590822966873453
15740;297.852;806.549;-0.00593653;0.0551532;124.187;-0.1148310465496302;22.59178296146545
15750;297.793;807.101;-0.00595726;0.0551567;124.195;-0.11509273748841733;22.590206437260804
15760;297.734;807.653;-0.00595965;0.0551367;124.149;-0.11534029640781518;22.593081349487967
15770;297.673;808.205;-0.00598173;0.0551451;124.168;-0.11573653268084362;22.591250598354225
15780;297.613;808.757;-0.00598976;0.0551306;124.136;-0.11595812090536556;22.593179227326544
15790;297.554;809.31;-0.00600549;0.0551414;124.16;-0.11621068417086905;22.592794339948277
15800;297.492;809.86;-0.00601995;0.0551165;124.104;-0.11643983499603197;22.593963153999105
15810;297.434;810.413;-0.00602231;0.0551302;124.135;-0.1166518799655663;22.592198908303672
15820;297.372;810.964;-0.00604174;0.055122;124.116;-0.11696613734350451;22.591455914744657
15830;297.312;811.516;-0.00605465;0.0551287;124.131;-0.11719853761764931;22.59085738001093
15840;297.251;812.068;-0.00606911;0.0551239;124.121;-0.11742641219965308;22.59119449520805
15850;297.19;812.619;-0.00608172;0.0551164;124.104;-0.11758911150192679;22.59145333543711
15860;297.13;813.171;-0.00608782;0.0551188;124.109;-0.117752098259914;22.59185856045438
15870;297.068;813.722;-0.00609966;0.0551054;124.079;-0.11789650547341374;22.590767194008166
15880;297.007;814.275;-0.00611121;0.0551195;124.111;-0.11808889623420984;22.59162618697417
15890;296.945;814.825;-0.00612622;0.0550997;124.066;-0.11818402042873158;22.594366664541354
15900;296.885;815.379;-0.0061187;0.0551229;124.118;-0.11846506226169036;22.592379970625338
15910;296.823;815.929;-0.00613158;0.0551123;124.095;-0.1184966016035178;22.590822675217645
15920;296.762;816.482;-0.00613338;0.0551117;124.093;-0.11865415074136205;22.590865836206774
15930;296.701;817.034;-0.00614139;0.0551307;124.136;-0.11886003686141104;22.589757461711965
15940;296.639;817.585;-0.00614357;0.0551113;124.092;-0.11886357746035753;22.589376320072056
15950;296.578;818.137;-0.00614913;0.0551253;124.124;-0.11901277195129267;22.58737441199801
15960;296.516;818.688;-0.0061547;0.0551126;124.095;-0.11906463255307884;22.588953786166734
15970;296.455;819.241;-0.00615426;0.0551295;124.133;-0.1191748309444717;22.58583611214521
15980;296.392;819.79;-0.00616229;0.0551178;124.107;-0.1206289013330625;22.378065039274794
15990;296.332;820.344;-0.00615689;0.0551323;124.14;-0.1192096006991302;22.58385214369848
16000;296.269;820.895;-0.00616879;0.0551194;124.111;-0.1193289721425323;22.58304540053095
16010;296.207;821.447;-0.00617474;0.0551267;124.127;-0.12084829800233628;22.3657697620025
16020;296.145;821.999;-0.00617647;0.055127;124.128;-0.11933475512061029;22.581089025168346
16030;296.083;822.55;-0.00617196;0.0551235;124.12;-0.1209344893521384;22.357487257925907
16040;296.022;823.102;-0.00617088;0.0551253;124.124;-0.11937849190381784;22.579713761908835
16050;295.96;823.653;-0.00616865;0.0551172;124.106;-0.12079078631340445;22.357098500367357
16060;295.897;824.206;-0.0061764;0.0551384;124.153;-0.12092307543087857;22.34434565728433
16070;295.835;824.757;-0.0061765;0.0551181;124.108;-0.11917000600367014;22.578118760301933
16080;295.775;825.309;-0.00616505;0.0551333;124.142;-0.12082940468738862;22.336337664293918
16090;295.712;825.861;-0.00616538;0.055124;124.121;-0.11910620271053735;22.572511475178196
16100;295.651;826.413;-0.00616071;0.0551408;124.159;-0.12060830616433799;22.33459920081978
16110;295.589;826.964;-0.00615807;0.0551348;124.145;-0.12057871389141606;22.322849313360205
16120;295.528;827.517;-0.00615243;0.0551351;124.146;-0.11875769333246586;22.567591247921314
16130;295.467;828.068;-0.00614417;0.0551399;124.157;-0.12036754155087748;22.310762848504382
16140;295.404;828.621;-0.00614458;0.0551362;124.148;-0.11855491914098512;22.563033599671382
16150;295.343;829.172;-0.00613759;0.0551396;124.156;-0.12014565545669281;22.30520516223058
16160;295.281;829.723;-0.00613758;0.0551338;124.143;-0.11988389261688091;22.30045946557423
16170;295.22;830.276;-0.00612811;0.0551398;124.156;-0.11962030938598131;22.31006950609379
16180;295.159;830.827;-0.00611619;0.0551197;124.111;-0.11954729231240534;22.287859545564995
16190;295.097;831.382;-0.00610595;0.055145;124.168;-0.11780845582627372;22.556997398961116
16200;295.036;831.931;-0.00610831;0.0551291;124.132;-0.11917980434463854;22.280232493917673
16210;294.976;832.484;-0.00608247;0.0551251;124.123;-0.11902310721366667;22.281259327435684
16220;294.915;833.035;-0.00608153;0.0551238;124.12;-0.11871878460485402;22.280247854233878
16230;294.855;833.587;-0.0060629;0.0551229;124.118;-0.11857293822262724;22.263728030533173
16240;294.793;834.14;-0.00606048;0.0551398;124.156;-0.11673618096346955;22.54338996618518
